Date,Season,Clip_name_dir,Clip_length,Social_unit,Gestural_data,Clip
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 29 11,17,00 RG, NL, KT",0.61,Bit,Yes,Clip_0198
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 38 12,02,00 GH, NG",0.85,Bit,No,Clip_0199
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 33 11,32,00 ?,?, TD, KB",0.46,Bit,Unk,Clip_0200
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 07 08,42,00 -GH injured",0.75,Bit,No,Clip_0201
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 16 10,57,00 ?, NL?, (KT?)",0.18,Bit,Yes,Clip_0202
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 44 12,15,00 NG, GH, KB",0.58,Bit,No,Clip_0203
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 48 12,24,00 BT, GH, (NG)",0.64,Bit,Yes,Clip_0204
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 54 12,42,00 NG, KB, (GH)",1.87,Bit,Unk,Clip_0205
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 10 09,01,00 KB, NL, GH - GH injured",3.16,Bit,No,Clip_0206
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 13 10,50,00 KB, RH, NG, (RK)",4.01,Bit,Yes,Clip_0207
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 15 10,54,00 NG, (RH), (KB), (RK)",1.69,Bit,Yes,Clip_0208
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 14 10,50,30 NG, RH, KB, (RK)",0.76,Bit,No,Clip_0209
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 49 12,34,00 GH, NG",1.13,Bit,No,Clip_0210
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 51 12,36,00 NG, (GH)",1.14,Bit,No,Clip_0211
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 26 11,15,00 RG, NL, KT",0.21,Bit,No,Clip_0212
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 18 10,58,00 KB, BT, NG, (GH)",0.34,Bit,No,Clip_0213
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 31 11,28,00",0.28,Bit,No,Clip_0214
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 35 11,38,00 RG",0.88,Bit,No,Clip_0215
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 20 11,06,00 KB, TD, ?",1.07,Bit,No,Clip_0216
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 27 11,15,30 RG, NL, KT",0.44,Bit,Yes,Clip_0217
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 17 10,57,00 NG, KB",0.65,Bit,No,Clip_0218
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 37 11,55,00 KG, (TD), (KB)",0.32,Bit,No,Clip_0219
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 08 08,46,00 - GH injured",0.97,Bit,No,Clip_0220
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 46 12,20,00 KB, GH, NG, (BT) Water/mud",3.66,Bit,Yes,Clip_0221
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 12 10,45,00 KB, NG, RH",0.55,Bit,No,Clip_0222
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 01 08,29,00 GH, NG - GH injured",0.77,Bit,Yes,Clip_0223
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 52 12,38,00 KM, KB, ?, (GH), (NG)",1.75,Bit,Yes,Clip_0224
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 45 12,16,00 GH, KB, (NG)",0.41,Bit,No,Clip_0225
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 19 11,00,00 BT, KB, NG, GH",1.07,Bit,Yes,Clip_0226
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 22 11,09,00 TD, (KB), (?), (RH)",0.4,Bit,Yes,Clip_0227
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 21 11,07,00 KD, ?, (RK)",0.37,Bit,Yes,Clip_0228
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 41 12,11,00 KB, NG, GH, (?) Water/mud hole.eaf",0.86,Bit,Yes,Clip_0229
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 28 11,16,00 RG, NL, KT",0.66,Bit,No,Clip_0230
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 02 08,31,00 GH,KB - GH injured",0.9,Bit,Unk,Clip_0231
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 41 12,11,00 KB, NG, GH, (?) Water/mud hole",4.65,Bit,Yes,Clip_0232
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 40 12,11,00 KB, NG, (RH?) Water/mud hole",1.86,Bit,Yes,Clip_0233
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 04 08,34,00 GH, NG, (NL) - GH injured",1.78,Bit,No,Clip_0234
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 39 12,05,00 GH, NG, (KB) Water/mud hole",1.86,Bit,Yes,Clip_0235
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 30 11,18,00 KT, RG, NL",0.62,Bit,Yes,Clip_0236
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 03 08,33,00 GH, NG - GH injured",1.02,Bit,Yes,Clip_0237
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 36 11,41,00 BT, (GH)",0.57,Bit,No,Clip_0238
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 55 12,44,00 GH,KB,NG",1,Bit,Yes,Clip_0239
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 25 11,14,00 RH, (NL), RG, (KT)",1.04,Bit,Yes,Clip_0240
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 11 09,04,00 KB, NL, GH, (KT) - GH injured",2.21,Bit,No,Clip_0241
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 43 12,15,00 GH, KT, (KB)",0.79,Bit,Unk,Clip_0242
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 09 08,56,00 NL, GH, (KB) - GH injured",4.14,Bit,Unk,Clip_0243
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 47 12,22,00",1.07,Bit,No,Clip_0244
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 50 12,35,00 GH, NG",1.01,Bit,No,Clip_0245
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 23 11,10,00 NG, KB, TD, ?",0.24,Bit,No,Clip_0246
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 05 08,36,00 GH,NL,NG - GH injured",1.07,Bit,No,Clip_0247
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 24 11,12,00 NL, (RG), (RH), (KT)",1.9,Bit,Yes,Clip_0248
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 32 11,30,00 TD, KB, (GH)",0.62,Bit,No,Clip_0249
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 34 11,36,00 NG, BT, GH",2.37,Bit,No,Clip_0250
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 06 08,41,00 NL,GH,NG - GH injured",0.62,Bit,Unk,Clip_0251
2019-08-09,Pilot,"Bwindi CG 2019-08-09 BT Clip 53 12,40,00 GH, NG, (KB)",1.51,Bit,Unk,Clip_0252
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 09 11,05,00 BR",0.23,Ruk,No,Clip_0253
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 18 11,24,00 AJ",0.5,Ruk,No,Clip_0254
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 19 11,24,20 AJ, ?, (GG)",1.45,Ruk,Unk,Clip_0255
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 06 09,18,00 TN, AJ",0.26,Ruk,Yes,Clip_0256
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 12 11,07,00 GG, AJ - infant carry",0.69,Ruk,No,Clip_0257
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 08 11,00,00 AJ, GG, BR",0.62,Ruk,Unk,Clip_0258
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 11 11,06,00 GG, (AJ)",1.05,Ruk,No,Clip_0259
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 02 08,13,00 AJ",1.14,Ruk,No,Clip_0260
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 13 11,14,00 ?, AJ",0.38,Ruk,No,Clip_0261
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 01 08,08,00 AJ",2.11,Ruk,No,Clip_0262
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 20 11,26,00 GG AJ, MB",1.37,Ruk,Unk,Clip_0263
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 10 11,05,00 GG, AJ",0.37,Ruk,No,Clip_0264
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 07 10,57,00 GG, AJ infant carry",0.81,Ruk,Yes,Clip_0265
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 17 11,22,00 MB, GG, (AJ)",1.9,Ruk,Yes,Clip_0266
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 16 11,20,00 ?,?,AJ",1.28,Ruk,No,Clip_0267
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 04 08,53,00 TN, AJ",1.91,Ruk,No,Clip_0268
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 05 09,17,00 TN, AJ",0.08,Ruk,No,Clip_0269
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 21 11,28,00 GG, AJ, MB",1.01,Ruk,No,Clip_0270
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 15 11,16,00 ?, AJ, (?) - infant carry",3.83,Ruk,No,Clip_0271
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 14 11,15,00 ?, AJ",1.06,Ruk,No,Clip_0272
2019-08-10,Pilot,"Bwindi CG 2019-08-10 RR Clip 03 08,16,00 AJ",1.08,Ruk,No,Clip_0273
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 17 10,44,00 BW, MK, GTE",0.62,Muk,No,Clip_0274
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 40 12,53,00 BS, MK, (BW) - postcop",1.89,Muk,No,Clip_0275
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 43 12,59,00 MK, BW, (NY), (GTE)",0.66,Muk,Yes,Clip_0276
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 15 10,35,00 BW, MK",0.77,Muk,No,Clip_0277
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 14 10,32,00 BW, MK",2.27,Muk,Unk,Clip_0278
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 22 11,19,00 BW, GTE",0.53,Muk,No,Clip_0279
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 23 11,46,00 MK, KG - KG10minFocal1",1.06,Muk,No,Clip_0280
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 16 10,38,00 BW, MK",0.62,Muk,No,Clip_0281
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 29 12,16,00 BW, GTE, (NY), (BS)",6.29,Muk,Yes,Clip_0282
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 27 12,09,00 BW, GTE, (NY)",2.74,Muk,Yes,Clip_0283
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 26 12,07,00 BW, GTE",0.8,Muk,No,Clip_0284
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 30 12,22,00 BW, GTE, NY",1.04,Muk,No,Clip_0285
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 28 12,13,00 NY, GTE, BW, (MK), (BS)",1.87,Muk,No,Clip_0286
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 08 08,24,00 BW, GTE - BW_10min",10.03,Muk,Unk,Clip_0287
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 41 12,55,00 MK, BW",1.62,Muk,No,Clip_0288
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 05 08,18,00 BW, GTE",2.09,Muk,No,Clip_0289
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 09 08,36,00 JN, RTM",2.12,Muk,No,Clip_0290
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 37 12,44,00 MK, BW, (BS)",1.05,Muk,No,Clip_0291
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 13 10,22,00 BW, MK, GTE - MK10min",10.21,Muk,No,Clip_0292
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 42 12,58,00 MK, BW, (NY), (inf?)",1.26,Muk,No,Clip_0293
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 11 08,41,00 BW, GTE",0.5,Muk,No,Clip_0294
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 35 12,37,00 BW, MK, (BS), (GTE) 7min",7.11,Muk,Yes,Clip_0295
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 03 08,11,00 JN, JN_inf - JN10minFocal3",0.38,Muk,Unk,Clip_0296
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 04 08,13,00 GTE, BW",1.6,Muk,No,Clip_0297
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 34 12,30,00 BW, (NY), (GTE), (BS)",0.88,Muk,Unk,Clip_0298
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 33 12,27,00 BW, GTE, NY",2.7,Muk,No,Clip_0299
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 12 08,54,00",0.26,Muk,No,Clip_0300
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 24 11,47,00 MK, KG - KG10minFocal2",1.37,Muk,No,Clip_0301
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 01 08,06,00 BW, GTE - JN10minFocal1",2.02,Muk,Yes,Clip_0302
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 18 10,47,00 TV, NY",0.94,Muk,Yes,Clip_0303
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 07 08,23,00 BW, GTE",0.34,Muk,No,Clip_0304
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 21 11,03,00 BW, GTE",0.61,Muk,No,Clip_0305
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 39 12,47,00 BS, MK, (BW) - postcop",5.16,Muk,Unk,Clip_0306
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 10 08,38,00 BW, GTE",0.55,Muk,No,Clip_0307
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 31 12,23,00 BW, GTE, NY",2.94,Muk,No,Clip_0308
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 19 10,57,00 NY,GTE",0.17,Muk,Unk,Clip_0309
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 06 08,20,00 BW, GTE",2.09,Muk,No,Clip_0310
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 20 11,02,00 GO?, TV, BW, GTE, MK",1.06,Muk,Yes,Clip_0311
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 02 08,08,00 BW, GTE - JN10minFocal2",0.48,Muk,No,Clip_0312
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 25 11,51,00 MK, KG, ?,?, NY?, GO, TV - KG10minFocal3",6.29,Muk,Yes,Clip_0313
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 44 13,00,00 MK, BW, (GTE), (NY)",2.53,Muk,Yes,Clip_0314
2019-08-13,Pilot,"Bwindi CG 2019-08-13 MK Clip 38 12,46,00 BS, MK - postcop",0.98,Muk,Unk,Clip_0315
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 06 08,47,00 GTE, BW",0.69,Muk,Yes,Clip_0316
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 11 09,45,00 JN, RTM - JN10minFocal",7.26,Muk,No,Clip_0317
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 19 12,23,00 KG - KG10minFocal1",1.14,Muk,No,Clip_0318
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 17 12,11,00 GO, (TV), (KY), (TW), (NY)",5.97,Muk,Yes,Clip_0319
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 02 08,25,00 BS, TW",0.46,Muk,No,Clip_0320
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 04 08,35,00 - Dictated comment on BS MK Copulation",0.17,Muk,No,Clip_0321
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 03 08,31,00 BS, MK - Solicitation, Copulation",4.83,Muk,Yes,Clip_0322
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 20 12,26,00 KG KG10minFocal2",2.89,Muk,No,Clip_0323
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 05 08,45,00 NY, GTE, (KY), (BW)",1.12,Muk,Yes,Clip_0324
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 01 08,16,00 TV, KY",0.52,Muk,Unk,Clip_0325
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 25 13,17,00 NY",0.62,Muk,No,Clip_0326
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 22 12,35,00 KG -KG10minFocal3",0.29,Muk,No,Clip_0327
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 15 12,05,00 BS",0.34,Muk,No,Clip_0328
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 08 08,50,00 TV, (MG)",0.85,Muk,No,Clip_0329
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 16 12,09,00 BS",0.33,Muk,No,Clip_0330
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 07 08,49,00 TV, (KY), (MG)",0.88,Muk,Yes,Clip_0331
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 18 12,18,00 NY, GO, (BW), (GTE), (KY), (JN), (RTM)",1.66,Muk,Yes,Clip_0332
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 10 09,04,00 (MK), TV, JN, (BS)",0.44,Muk,Yes,Clip_0333
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 13 10,00,00 GO, MK, NY, GTE, BS, BW",2.38,Muk,NA,Clip_0334
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 24 13,09,00 KG, GO",2.61,Muk,Unk,Clip_0335
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 14 12,04,00 BS, KR",0.19,Muk,Yes,Clip_0336
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 21 12,29,00 MG",1.25,Muk,No,Clip_0337
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 09 08,58,00 NY, (KY), (TV)",1.06,Muk,Yes,Clip_0338
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 23 12,57,00 KG",0.65,Muk,No,Clip_0339
2019-08-14,Pilot,"Bwindi CG 2019-08-14 MK Clip 12 09,53,00 JN, RTM - JN10minFocal2",0.41,Muk,No,Clip_0340
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 02 08,16,00 TD, KB, NG",1.07,Bit,Unk,Clip_0341
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 14 10,30,00 KB, TD",0.58,Bit,Unk,Clip_0342
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 26 11,10,00 RG, (RK)",0.36,Bit,No,Clip_0343
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 41 11,45,00 GH, RH, (RG), (NG), (KB) - RH solicitation?",0.59,Bit,Unk,Clip_0344
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 01 08,13,00 KB, NG",1.29,Bit,Yes,Clip_0345
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 35 11,28,00 RH, GH, (NG), (KB) - solicitation + copulation RH - GH",10.14,Bit,Yes,Clip_0346
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 32 11,23,00 GH, (NG), (KB)",0.32,Bit,No,Clip_0347
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 09 08,45,00 KB, TD",1.93,Bit,No,Clip_0348
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 27 11,11,00 RK, NL, (KT)",1.26,Bit,No,Clip_0349
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 17 10,40,00 KM, RK",2.89,Bit,Yes,Clip_0350
2019-08-16,Pilot,Bwindi CH 2019-08-16 BT Clip 22 11;30 NG KB (RH GH),2.38,Bit,Yes,Clip_0351
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 34 11,27,00 GH",0.64,Bit,Unk,Clip_0352
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 10 09,08,00 KB, TD",1.02,Bit,No,Clip_0353
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 15 10,37,00 KG, RK",0.4,Bit,No,Clip_0354
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 45 12,32,00 RK - on the road",0.62,Bit,No,Clip_0355
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 39 11,42,00 RH, KB, NG/KT?, GH",0.51,Bit,Unk,Clip_0356
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 40 11,43,00 KB, GH, (NY) - for context",0.54,Bit,No,Clip_0357
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 38 11,41,00 KB, RH, GH, (NG)",1.05,Bit,No,Clip_0358
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 25 11,07,00 NL, (RK)",0.67,Bit,No,Clip_0359
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 37 11,40,00 RH, GH, KB - for context",0.51,Bit,No,Clip_0360
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 16 10,38,00 RG, NL, KT, RH",1.53,Bit,Yes,Clip_0361
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 30 11,08,00 RK, (NL?), (RG), (NG?), (RH)",1.37,Bit,Yes,Clip_0362
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 06 08,37,00 KB, TD",2.62,Bit,Yes,Clip_0363
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 19 10,46,00 RH, KT?",0.84,Bit,No,Clip_0364
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 05 08,35,00 TD, KB",0.73,Bit,No,Clip_0365
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 24 11,02,00 conflict",2.03,Bit,Yes,Clip_0366
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 36 11,39,00 NY, KB, RH, GH",1.3,Bit,No,Clip_0367
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 03 08,33,00 KB, TD",1.03,Bit,No,Clip_0368
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 04 08,36,00 KB",1.09,Bit,No,Clip_0369
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 29 11,15,00 NL, KT, (NG), (KB), (RK), (GH)",3.97,Bit,Yes,Clip_0370
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 21 10,51,00 RH, KT",6.1,Bit,No,Clip_0371
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 18 10,45,00 RG, NL, RH, KT?",0.4,Bit,Yes,Clip_0372
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 22 11,00,00 RH, KT",0.75,Bit,No,Clip_0373
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 07 08,40,00 KB, TD",2.52,Bit,Yes,Clip_0374
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 31 11,21,00 RK, KB?, (GH)",1.31,Bit,No,Clip_0375
2019-08-16,Pilot,Bwindi CH 2019-08-16 BT Clip 20 11;23 NL (NG KB RK) (KT) (GH),4.98,Bit,Yes,Clip_0376
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 13 10,23,00 NG, KB, KT",0.96,Bit,No,Clip_0377
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 11 09,16,00 NG, BT",11.03,Bit,Unk,Clip_0378
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 44 11,48,00 GH, RG, RH",0.82,Bit,Unk,Clip_0379
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 33 11,24,00 NL, GH - solicitation?",3.26,Bit,Yes,Clip_0380
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 08 08,43,00 KB, TD",1.43,Bit,No,Clip_0381
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 23 11,01,00 RH, KT + other's - conflict",1.6,Bit,Unk,Clip_0382
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 20 10,49,00 RH, KT",1.75,Bit,No,Clip_0383
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 12 09,28,00 NG, BT",0.2,Bit,No,Clip_0384
2019-08-16,Pilot,Bwindi CH 2019-08-16 BT Clip 17 11;06 RK RG NL KT KG,1.54,Bit,Yes,Clip_0385
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 28 11,13,00 NL, (KM?), (?)",1.37,Bit,No,Clip_0386
2019-08-16,Pilot,"Bwindi CG 2019-08-16 BT Clip 42 11,46,00 RG, RH, (NG), (KB), (GH)",2.56,Bit,No,Clip_0387
2019-08-17,Pilot,"Bwindi CG 2019-08-17 BT Clip 21 11,54,00 KT, RH",0.85,Bit,No,Clip_0388
2019-08-17,Pilot,"Bwindi CG 2019-08-17 BT Clip 05 09,21,00 NL",1.29,Bit,No,Clip_0389
2019-08-17,Pilot,"Bwindi CG 2019-08-17 BT Clip 02 08,47,00 KB, ? - KB pirouetting sellplay",0.35,Bit,No,Clip_0390
2019-08-17,Pilot,"Bwindi CG 2019-08-17 BT Clip 22 12,01,00 KT, RH - KT whimper",1.18,Bit,No,Clip_0391
2019-08-17,Pilot,"Bwindi CG 2019-08-17 BT Clip 04 09,00,00 GH, NY, (KB)",1.66,Bit,No,Clip_0392
2019-08-17,Pilot,"Bwindi CG 2019-08-17 BT Clip 18 11,44,00 GH, KB",1.9,Bit,No,Clip_0393
2019-08-17,Pilot,"Bwindi CG 2019-08-17 BT Clip 20 11,53,00 KT, RH",0.41,Bit,No,Clip_0394
